input_text,target_text,conversation_id,windex,split,corpus
"dialog acts:
mn015: well the the the binding is technically no problem. (1623)
mn015: but it's it for me it seems to be conceptually important that we find out if we can if if there if there are things in there that are sort of a general nature. (1624)
mn015: we should distill them out. (1625)",Statement,Bed006,1625,train,mrda
"dialog acts:
mn015: but it's it for me it seems to be conceptually important that we find out if we can if if there if there are things in there that are sort of a general nature. (1624)
mn015: we should distill them out. (1625)
fe004: uhhuh. (1626)",Continuer,Bed006,1626,train,mrda
"dialog acts:
mn015: we should distill them out. (1625)
fe004: uhhuh. (1626)
mn015: and put them where the schemas are. (1627)",Statement,Bed006,1627,train,mrda
"dialog acts:
fe004: uhhuh. (1626)
mn015: and put them where the schemas are. (1627)
mn015: if there are things that you know are intention specific then we should put them up somewhere. (1628)",Statement,Bed006,1628,train,mrda
"dialog acts:
mn015: and put them where the schemas are. (1627)
mn015: if there are things that you know are intention specific then we should put them up somewhere. (1628)
fe004: so in general they'll be bindings across both intentions and the actions. (1629)",Statement,Bed006,1629,train,mrda
"dialog acts:
mn015: if there are things that you know are intention specific then we should put them up somewhere. (1628)
fe004: so in general they'll be bindings across both intentions and the actions. (1629)
mn015: yep. (1630)",Continuer,Bed006,1630,train,mrda
"dialog acts:
fe004: so in general they'll be bindings across both intentions and the actions. (1629)
mn015: yep. (1630)
fe004: so (1631)",Floor Holder,Bed006,1631,train,mrda
"dialog acts:
mn015: yep. (1630)
fe004: so (1631)
mn015: that's wonderful. (1632)",Statement,Bed006,1632,train,mrda
"dialog acts:
fe004: so (1631)
mn015: that's wonderful. (1632)
fe004: yeah. (1633)",Statement,Bed006,1633,train,mrda
"dialog acts:
mn015: that's wonderful. (1632)
fe004: yeah. (1633)
fe004: so it's it's general across all of these things. (1634)",Statement,Bed006,1634,train,mrda
"dialog acts:
fe004: yeah. (1633)
fe004: so it's it's general across all of these things. (1634)
fe004: it's like i mean shastri would say you know binding is like an essential cognitive uh process. (1635)",Statement,Bed006,1635,train,mrda
"dialog acts:
fe004: so it's it's general across all of these things. (1634)
fe004: it's like i mean shastri would say you know binding is like an essential cognitive uh process. (1635)
mn015: yeah. (1636)",Continuer,Bed006,1636,train,mrda
"dialog acts:
fe004: it's like i mean shastri would say you know binding is like an essential cognitive uh process. (1635)
mn015: yeah. (1636)
fe004: so um (1637)",Floor Holder,Bed006,1637,train,mrda
"dialog acts:
mn015: yeah. (1636)
fe004: so um (1637)
mn015: okay. (1638)",Continuer,Bed006,1638,train,mrda
"dialog acts:
fe004: so um (1637)
mn015: okay. (1638)
fe004: so i don't think it will be isolated to one or the two. (1639)",Statement,Bed006,1639,train,mrda
"dialog acts:
mn015: okay. (1638)
fe004: so i don't think it will be isolated to one or the two. (1639)
fe004: but you can definitely figure out where (1640)",Statement,Bed006,1640,train,mrda
"dialog acts:
fe004: so i don't think it will be isolated to one or the two. (1639)
fe004: but you can definitely figure out where (1640)
fe004: yeah sometimes things belong and (1641)",Floor Holder,Bed006,1641,train,mrda
"dialog acts:
fe004: but you can definitely figure out where (1640)
fe004: yeah sometimes things belong and (1641)
fe004: so actually i'm not sure (1642)",Statement,Bed006,1642,train,mrda
"dialog acts:
fe004: yeah sometimes things belong and (1641)
fe004: so actually i'm not sure (1642)
fe004: i would be curious to see how separate the intention part and the action part are in the system. (1643)",Statement,Bed006,1643,train,mrda
"dialog acts:
fe004: so actually i'm not sure (1642)
fe004: i would be curious to see how separate the intention part and the action part are in the system. (1643)
fe004: like i know the whole thing is like intention lattice or something like that. (1644)",Statement,Bed006,1644,train,mrda
"dialog acts:
fe004: i would be curious to see how separate the intention part and the action part are in the system. (1643)
fe004: like i know the whole thing is like intention lattice or something like that. (1644)
mn015: uhhuh. (1645)",Continuer,Bed006,1645,train,mrda
"dialog acts:
fe004: like i know the whole thing is like intention lattice or something like that. (1644)
mn015: uhhuh. (1645)
fe004: right? (1646)",Yes-No-question,Bed006,1646,train,mrda
"dialog acts:
mn015: uhhuh. (1645)
fe004: right? (1646)
fe004: so is the right now are the ideas the rich rich the r a d or whatever is one you know potential block inside intention. (1647)",Statement,Bed006,1647,train,mrda
"dialog acts:
fe004: right? (1646)
fe004: so is the right now are the ideas the rich rich the r a d or whatever is one you know potential block inside intention. (1647)
fe004: it's still it's still mainly intention hypothesis. (1648)",Statement,Bed006,1648,train,mrda
"dialog acts:
fe004: so is the right now are the ideas the rich rich the r a d or whatever is one you know potential block inside intention. (1647)
fe004: it's still it's still mainly intention hypothesis. (1648)
mn015: yeah. (1649)",Statement,Bed006,1649,train,mrda
"dialog acts:
fe004: it's still it's still mainly intention hypothesis. (1648)
mn015: yeah. (1649)
mn015: yeah. (1650)",Statement,Bed006,1650,train,mrda
"dialog acts:
mn015: yeah. (1649)
mn015: yeah. (1650)
fe004: and then that's just one way to describe the the action part of it. (1651)",Statement,Bed006,1651,train,mrda
"dialog acts:
mn015: yeah. (1650)
fe004: and then that's just one way to describe the the action part of it. (1651)
mn015: yeah. (1652)",Statement,Bed006,1652,train,mrda
"dialog acts:
fe004: and then that's just one way to describe the the action part of it. (1651)
mn015: yeah. (1652)
fe004: okay. (1653)",Statement,Bed006,1653,train,mrda
"dialog acts:
mn015: yeah. (1652)
fe004: okay. (1653)
mn015: it's (1654)",Interrupted/Abandoned/Uninterpretable,Bed006,1654,train,mrda
"dialog acts:
fe004: okay. (1653)
mn015: it's (1654)
me003: it's an attempt to refine it basically. (1655)",Statement,Bed006,1655,train,mrda
"dialog acts:
mn015: it's (1654)
me003: it's an attempt to refine it basically. (1655)
mn015: and yeah. (1656)",Statement,Bed006,1656,train,mrda
"dialog acts:
me003: it's an attempt to refine it basically. (1655)
mn015: and yeah. (1656)
fe004: okay great uhhuh. (1657)",Statement,Bed006,1657,train,mrda
"dialog acts:
mn015: and yeah. (1656)
fe004: okay great uhhuh. (1657)
mn015: it's an an it's it's sort of (1658)",Statement,Bed006,1658,train,mrda
"dialog acts:
fe004: okay great uhhuh. (1657)
mn015: it's an an it's it's sort of (1658)
fe004: not just that you want to go from here to here. (1659)",Statement,Bed006,1659,train,mrda
"dialog acts:
mn015: it's an an it's it's sort of (1658)
fe004: not just that you want to go from here to here. (1659)
fe004: it's that the action is what you intend. (1660)",Statement,Bed006,1660,train,mrda
"dialog acts:
fe004: not just that you want to go from here to here. (1659)
fe004: it's that the action is what you intend. (1660)
mn015: yeah. (1661)",Statement,Bed006,1661,train,mrda
"dialog acts:
fe004: it's that the action is what you intend. (1660)
mn015: yeah. (1661)
fe004: and this action consists of all complicated modules and image schemas and whatever. (1662)",Statement,Bed006,1662,train,mrda
"dialog acts:
mn015: yeah. (1661)
fe004: and this action consists of all complicated modules and image schemas and whatever. (1662)
fe004: so (1663)",Floor Holder,Bed006,1663,train,mrda
"dialog acts:
fe004: and this action consists of all complicated modules and image schemas and whatever. (1662)
fe004: so (1663)
mn015: yeah and and there will be a a a relatively high level of redundancy. (1664)",Floor Grabber,Bed006,1664,train,mrda
"dialog acts:
fe004: so (1663)
mn015: yeah and and there will be a a a relatively high level of redundancy. (1664)
mn015: in the sense that um ultimately one (1665)",Statement,Bed006,1665,train,mrda
"dialog acts:
mn015: yeah and and there will be a a a relatively high level of redundancy. (1664)
mn015: in the sense that um ultimately one (1665)
fe004: uhhuh. (1666)",Continuer,Bed006,1666,train,mrda
"dialog acts:
mn015: in the sense that um ultimately one (1665)
fe004: uhhuh. (1666)
fe004: which is (1667)",Interrupted/Abandoned/Uninterpretable,Bed006,1667,train,mrda
"dialog acts:
fe004: uhhuh. (1666)
fe004: which is (1667)
fe004: yeah it's fine. (1668)",Statement,Bed006,1668,train,mrda
"dialog acts:
fe004: which is (1667)
fe004: yeah it's fine. (1668)
mn015: so so that if we want to get really cocky we we will say well if you really look at it you just need our rad. (1669)",Statement,Bed006,1669,train,mrda
"dialog acts:
fe004: yeah it's fine. (1668)
mn015: so so that if we want to get really cocky we we will say well if you really look at it you just need our rad. (1669)
mn015: you can throw the rest away. (1670)",Statement,Bed006,1670,train,mrda
"dialog acts:
mn015: so so that if we want to get really cocky we we will say well if you really look at it you just need our rad. (1669)
mn015: you can throw the rest away. (1670)
fe004: uhhuh. (1671)",Continuer,Bed006,1671,train,mrda
"dialog acts:
mn015: you can throw the rest away. (1670)
fe004: uhhuh. (1671)
mn015: right? (1672)",Yes-No-question,Bed006,1672,train,mrda
"dialog acts:
fe004: uhhuh. (1671)
mn015: right? (1672)
fe004: right. (1673)",Statement,Bed006,1673,train,mrda
"dialog acts:
mn015: right? (1672)
fe004: right. (1673)
mn015: because you're not going to get anymore information out of the action as you find it there in the domain object. (1674)",Statement,Bed006,1674,train,mrda
"dialog acts:
fe004: right. (1673)
mn015: because you're not going to get anymore information out of the action as you find it there in the domain object. (1674)
fe004: right. (1675)",Continuer,Bed006,1675,train,mrda
"dialog acts:
mn015: because you're not going to get anymore information out of the action as you find it there in the domain object. (1674)
fe004: right. (1675)
fe004: uhhuh. (1676)",Continuer,Bed006,1676,train,mrda
"dialog acts:
fe004: right. (1675)
fe004: uhhuh. (1676)
mn015: but then again um in this case the domain object may contain information that we don't really care about either. (1677)",Statement,Bed006,1677,train,mrda
"dialog acts:
fe004: uhhuh. (1676)
mn015: but then again um in this case the domain object may contain information that we don't really care about either. (1677)
fe004: uhhuh. (1678)",Continuer,Bed006,1678,train,mrda
"dialog acts:
mn015: but then again um in this case the domain object may contain information that we don't really care about either. (1677)
fe004: uhhuh. (1678)
mn015: so (1679)",Floor Holder,Bed006,1679,train,mrda
"dialog acts:
fe004: uhhuh. (1678)
mn015: so (1679)
mn015: but we'll see that then and how how it sort of evolves. (1680)",Statement,Bed006,1680,train,mrda
"dialog acts:
mn015: so (1679)
mn015: but we'll see that then and how how it sort of evolves. (1680)
fe004: uhhuh. (1681)",Continuer,Bed006,1681,train,mrda
"dialog acts:
mn015: but we'll see that then and how how it sort of evolves. (1680)
fe004: uhhuh. (1681)
mn015: i mean if if people really like our our rad (1682)",Statement,Bed006,1682,train,mrda
"dialog acts:
fe004: uhhuh. (1681)
mn015: i mean if if people really like our our rad (1682)
mn015: i mean what might happen is that they will get rid of that action thing completely. (1683)",Statement,Bed006,1683,train,mrda
"dialog acts:
mn015: i mean if if people really like our our rad (1682)
mn015: i mean what might happen is that they will get rid of that action thing completely. (1683)
mn015: you know and leave it up for us to get the parser input um (1684)",Statement,Bed006,1684,train,mrda
"dialog acts:
mn015: i mean what might happen is that they will get rid of that action thing completely. (1683)
mn015: you know and leave it up for us to get the parser input um (1684)
fe004: huh we know the things that make use of this thing so that we can just change them so that they make use of rad. (1685)",Floor Grabber,Bed006,1685,train,mrda
"dialog acts:
mn015: you know and leave it up for us to get the parser input um (1684)
fe004: huh we know the things that make use of this thing so that we can just change them so that they make use of rad. (1685)
mn015: yeah. (1686)",Continuer,Bed006,1686,train,mrda
"dialog acts:
fe004: huh we know the things that make use of this thing so that we can just change them so that they make use of rad. (1685)
mn015: yeah. (1686)
mn015: yeah. (1687)",Statement,Bed006,1687,train,mrda
"dialog acts:
mn015: yeah. (1686)
mn015: yeah. (1687)
fe004: i can't believe we're using this term. (1688)",Statement,Bed006,1688,train,mrda
"dialog acts:
mn015: yeah. (1687)
fe004: i can't believe we're using this term. (1688)
fe046: you don't have to use the acronym. (1689)",Statement,Bed006,1689,train,mrda
"dialog acts:
fe004: i can't believe we're using this term. (1688)
fe046: you don't have to use the acronym. (1689)
fe004: so i'm like rad. (1690)",Statement,Bed006,1690,train,mrda
"dialog acts:
fe046: you don't have to use the acronym. (1689)
fe004: so i'm like rad. (1690)
fe004: like every time i say it it's horrible. (1691)",Statement,Bed006,1691,train,mrda
"dialog acts:
fe004: so i'm like rad. (1690)
fe004: like every time i say it it's horrible. (1691)
fe004: okay. (1692)",Statement,Bed006,1692,train,mrda
"dialog acts:
fe004: like every time i say it it's horrible. (1691)
fe004: okay. (1692)
fe004: i see what you mean. (1693)",Statement,Bed006,1693,train,mrda
"dialog acts:
fe004: okay. (1692)
fe004: i see what you mean. (1693)
mn015: uhhuh. (1694)",Continuer,Bed006,1694,train,mrda
"dialog acts:
fe004: i see what you mean. (1693)
mn015: uhhuh. (1694)
me003: rad's a great term. (1695)",Statement,Bed006,1695,train,mrda
"dialog acts:
mn015: uhhuh. (1694)
me003: rad's a great term. (1695)
fe004: is the (1696)",Yes-No-question,Bed006,1696,train,mrda
"dialog acts:
me003: rad's a great term. (1695)
fe004: is the (1696)
fe004: but what is the why? (1697)",Wh-Question,Bed006,1697,train,mrda
"dialog acts:
fe004: is the (1696)
fe004: but what is the why? (1697)
me045: it's rad even. (1698)",Statement,Bed006,1698,train,mrda
"dialog acts:
fe004: but what is the why? (1697)
me045: it's rad even. (1698)
me003: why? (1699)",Wh-Question,Bed006,1699,train,mrda
"dialog acts:
me045: it's rad even. (1698)
me003: why? (1699)
fe004: why? (1700)",Wh-Question,Bed006,1700,train,mrda
"dialog acts:
me003: why? (1699)
fe004: why? (1700)
me045: it happened to be what it stands for. (1701)",Statement,Bed006,1701,train,mrda
"dialog acts:
fe004: why? (1700)
me045: it happened to be what it stands for. (1701)
mn015: well (1702)",Interrupted/Abandoned/Uninterpretable,Bed006,1702,train,mrda
"dialog acts:
me045: it happened to be what it stands for. (1701)
mn015: well (1702)
me003: it just happened to be the acronym. (1703)",Statement,Bed006,1703,train,mrda
"dialog acts:
mn015: well (1702)
me003: it just happened to be the acronym. (1703)
fe004: yeah that's doesn't make it a great term. (1704)",Statement,Bed006,1704,train,mrda
"dialog acts:
me003: it just happened to be the acronym. (1703)
fe004: yeah that's doesn't make it a great term. (1704)
fe004: it's just like those jokes where you have to work on both levels. (1705)",Statement,Bed006,1705,train,mrda
